Equipo002;Sitio001;mexico;Huawei;X16A;huawei.16.1;abcdef002;0/0/2/0;10000000000;Equipo002-0/0/2/0;up;down
Equipo002;Sitio001;mexico;Huawei;X16A;huawei.16.1;abcdef002;0/0/2/1;10000000000;Equipo002-0/0/2/1;down;up
Equipo002;Sitio001;mexico;Huawei;X16A;huawei.16.1;abcdef002;0/0/2/2;10000000000;Equipo002-0/0/2/2;up;up
Equipo002;Sitio001;mexico;Huawei;X16A;huawei.16.1;abcdef002;0/0/2/3;10000000000;Equipo002-0/0/2/3;up;down
Equipo002;Sitio001;mexico;Huawei;X16A;huawei.16.1;abcdef002;0/0/2/4;10000000000;Equipo002-0/0/2/4;down;up
Equipo002;Sitio001;mexico;Huawei;X16A;huawei.16.1;abcdef002;0/0/2/5;10000000000;Equipo002-0/0/2/5;down;down
Equipo002;Sitio001;mexico;Huawei;X16A;huawei.16.1;abcdef002;0/0/2/6;10000000000;Equipo002-0/0/2/6;up;up
Equipo002;Sitio001;mexico;Huawei;X16A;huawei.16.1;abcdef002;0/0/2/7;10000000000;Equipo002-0/0/2/7;up;up
Equipo003;Sitio001;mexico;Cisco;ASR9K;cisco.asr9.1;abcdef003;0/1/0/0;100000000000;Equipo003-0/1/0/0;up;up
Equipo003;Sitio001;mexico;Cisco;ASR9K;cisco.asr9.1;abcdef003;0/1/0/1;100000000000;Equipo003-0/1/0/1;up;down
Equipo003;Sitio001;mexico;Cisco;ASR9K;cisco.asr9.1;abcdef003;0/1/0/2;100000000000;Equipo003-0/1/0/2;down;up
Equipo003;Sitio001;mexico;Cisco;ASR9K;cisco.asr9.1;abcdef003;0/1/0/3;100000000000;Equipo003-0/1/0/3;up;up
Equipo003;Sitio001;mexico;Cisco;ASR9K;cisco.asr9.1;abcdef003;0/1/1/0;10000000000;Equipo003-0/1/1/0;up;down
Equipo003;Sitio001;mexico;Cisco;ASR9K;cisco.asr9.1;abcdef003;0/1/1/1;10000000000;Equipo003-0/1/1/1;down;up
Equipo003;Sitio001;mexico;Cisco;ASR9K;cisco.asr9.1;abcdef003;0/1/1/2;10000000000;Equipo003-0/1/1/2;down;down
Equipo003;Sitio001;mexico;Cisco;ASR9K;cisco.asr9.1;abcdef003;0/1/1/3;10000000000;Equipo003-0/1/1/3;up;up
Equipo003;Sitio001;mexico;Cisco;ASR9K;cisco.asr9.1;abcdef003;0/2/0/0;10000000000;Equipo003-0/2/0/0;up;up
Equipo003;Sitio001;mexico;Cisco;ASR9K;cisco.asr9.1;abcdef003;0/2/0/1;10000000000;Equipo003-0/2/0/1;up;up
Equipo003;Sitio001;mexico;Cisco;ASR9K;cisco.asr9.1;abcdef003;0/2/0/2;10000000000;Equipo003-0/2/0/2;up;down
Equipo003;Sitio001;mexico;Cisco;ASR9K;cisco.asr9.1;abcdef003;0/2/0/3;10000000000;Equipo003-0/2/0/3;down;up
Equipo003;Sitio001;mexico;Cisco;ASR9K;cisco.asr9.1;abcdef003;0/2/1/0;10000000000;Equipo003-0/2/1/0;up;up
Equipo003;Sitio001;mexico;Cisco;ASR9K;cisco.asr9.1;abcdef003;0/2/1/1;10000000000;Equipo003-0/2/1/1;up;down
Equipo003;Sitio001;mexico;Cisco;ASR9K;cisco.asr9.1;abcdef003;0/2/1/2;10000000000;Equipo003-0/2/1/2;down;up
Equipo003;Sitio001;mexico;Cisco;ASR9K;cisco.asr9.1;abcdef003;0/2/1/3;10000000000;Equipo003-0/2/1/3;down;down
Equipo003;Sitio001;mexico;Cisco;ASR9K;cisco.asr9.1;abcdef003;0/3/1/0;10000000000;Equipo003-0/3/1/0;up;up
Equipo003;Sitio001;mexico;Cisco;ASR9K;cisco.asr9.1;abcdef003;0/3/1/1;10000000000;Equipo003-0/3/1/1;up;up
Equipo003;Sitio001;mexico;Cisco;ASR9K;cisco.asr9.1;abcdef003;0/3/1/2;10000000000;Equipo003-0/3/1/2;up;up
Equipo003;Sitio001;mexico;Cisco;ASR9K;cisco.asr9.1;abcdef003;0/3/1/3;10000000000;Equipo003-0/3/1/3;up;down
Equipo003;Sitio001;mexico;Cisco;ASR9K;cisco.asr9.1;abcdef003;0/4/0/0;10000000000;Equipo003-0/4/0/0;down;up
Equipo003;Sitio001;mexico;Cisco;ASR9K;cisco.asr9.1;abcdef003;0/4/0/1;10000000000;Equipo003-0/4/0/1;up;up
Equipo003;Sitio001;mexico;Cisco;ASR9K;cisco.asr9.1;abcdef003;0/4/0/2;10000000000;Equipo003-0/4/0/2;up;down
Equipo003;Sitio001;mexico;Cisco;ASR9K;cisco.asr9.1;abcdef003;0/4/0/3;10000000000;Equipo003-0/4/0/3;down;up
Equipo004;Sitio001;mexico;Nokia;7750;nokia.77.1;abcdef004;0/0;10000000000;Equipo004-0/0;down;down
Equipo004;Sitio001;mexico;Nokia;7750;nokia.77.1;abcdef004;0/1;10000000000;Equipo004-0/1;up;up
Equipo004;Sitio001;mexico;Nokia;7750;nokia.77.1;abcdef004;0/2;10000000000;Equipo004-0/2;up;up
Equipo004;Sitio001;mexico;Nokia;7750;nokia.77.1;abcdef004;0/3;10000000000;Equipo004-0/3;up;up
Equipo004;Sitio001;mexico;Nokia;7750;nokia.77.1;abcdef004;0/4;10000000000;Equipo004-0/4;up;down
Equipo004;Sitio001;mexico;Nokia;7750;nokia.77.1;abcdef004;0/5;10000000000;Equipo004-0/5;down;up
Equipo004;Sitio001;mexico;Nokia;7750;nokia.77.1;abcdef004;0/6;10000000000;Equipo004-0/6;up;up
Equipo004;Sitio001;mexico;Nokia;7750;nokia.77.1;abcdef004;0/7;10000000000;Equipo004-0/7;up;down
Equipo004;Sitio001;mexico;Nokia;7750;nokia.77.1;abcdef004;0/8;10000000000;Equipo004-0/8;down;up
Equipo004;Sitio001;mexico;Nokia;7750;nokia.77.1;abcdef004;0/9;10000000000;Equipo004-0/9;down;down
Equipo004;Sitio001;mexico;Nokia;7750;nokia.77.1;abcdef004;0/10;10000000000;Equipo004-0/10;up;up
Equipo004;Sitio001;mexico;Nokia;7750;nokia.77.1;abcdef004;0/11;10000000000;Equipo004-0/11;up;up
Equipo004;Sitio001;mexico;Nokia;7750;nokia.77.1;abcdef004;0/12;10000000000;Equipo004-0/12;up;up
Equipo004;Sitio001;mexico;Nokia;7750;nokia.77.1;abcdef004;0/13;10000000000;Equipo004-0/13;up;down
Equipo004;Sitio001;mexico;Nokia;7750;nokia.77.1;abcdef004;0/14;10000000000;Equipo004-0/14;down;up
Equipo004;Sitio001;mexico;Nokia;7750;nokia.77.1;abcdef004;0/15;10000000000;Equipo004-0/15;up;up
Equipo004;Sitio001;mexico;Nokia;7750;nokia.77.1;abcdef004;0/16;10000000000;Equipo004-0/16;up;down
Equipo004;Sitio001;mexico;Nokia;7750;nokia.77.1;abcdef004;0/17;10000000000;Equipo004-0/17;down;up
Equipo004;Sitio001;mexico;Nokia;7750;nokia.77.1;abcdef004;0/18;10000000000;Equipo004-0/18;down;down
Equipo004;Sitio001;mexico;Nokia;7750;nokia.77.1;abcdef004;0/19;10000000000;Equipo004-0/19;up;up
Equipo004;Sitio001;mexico;Nokia;7750;nokia.77.1;abcdef004;0/20;10000000000;Equipo004-0/20;up;up
Equipo004;Sitio001;mexico;Nokia;7750;nokia.77.1;abcdef004;0/21;10000000000;Equipo004-0/21;up;up
Equipo004;Sitio001;mexico;Nokia;7750;nokia.77.1;abcdef004;0/22;10000000000;Equipo004-0/22;up;down
Equipo004;Sitio001;mexico;Nokia;7750;nokia.77.1;abcdef004;0/23;10000000000;Equipo004-0/23;down;up
Equipo004;Sitio001;mexico;Nokia;7750;nokia.77.1;abcdef004;0/24;10000000000;Equipo004-0/24;up;up
Equipo004;Sitio001;mexico;Nokia;7750;nokia.77.1;abcdef004;0/25;10000000000;Equipo004-0/25;up;down
Equipo004;Sitio001;mexico;Nokia;7750;nokia.77.1;abcdef004;0/26;10000000000;Equipo004-0/26;down;up
Equipo004;Sitio001;mexico;Nokia;7750;nokia.77.1;abcdef004;0/27;10000000000;Equipo004-0/27;down;down
Equipo004;Sitio001;mexico;Nokia;7750;nokia.77.1;abcdef004;0/28;10000000000;Equipo004-0/28;up;up
Equipo004;Sitio001;mexico;Nokia;7750;nokia.77.1;abcdef004;0/29;10000000000;Equipo004-0/29;up;up
Equipo004;Sitio001;mexico;Nokia;7750;nokia.77.1;abcdef004;0/30;10000000000;Equipo004-0/30;up;up
Equipo004;Sitio001;mexico;Nokia;7750;nokia.77.1;abcdef004;0/31;10000000000;Equipo004-0/31;up;down
Equipo004;Sitio001;mexico;Nokia;7750;nokia.77.1;abcdef004;0/32;10000000000;Equipo004-0/32;down;up
Equipo004;Sitio001;mexico;Nokia;7750;nokia.77.1;abcdef004;0/33;10000000000;Equipo004-0/33;up;up
Equipo004;Sitio001;mexico;Nokia;7750;nokia.77.1;abcdef004;0/34;100000000000;Equipo004-0/34;up;down
Equipo004;Sitio001;mexico;Nokia;7750;nokia.77.1;abcdef004;0/35;100000000000;Equipo004-0/35;down;up
Equipo005;Sitio001;mexico;Cisco;ASR1;cisco.asr1.1;abcdef005;0/0/0;10000000000;Equipo005-0/0/0;down;down
Equipo005;Sitio001;mexico;Cisco;ASR1;cisco.asr1.1;abcdef005;0/0/1;10000000000;Equipo005-0/0/1;up;up
Equipo005;Sitio001;mexico;Cisco;ASR1;cisco.asr1.1;abcdef005;0/0/2;1000000000;Equipo005-0/0/2;up;up
Equipo005;Sitio001;mexico;Cisco;ASR1;cisco.asr1.1;abcdef005;0/0/3;1000000000;Equipo005-0/0/3;up;up
Equipo005;Sitio001;mexico;Cisco;ASR1;cisco.asr1.1;abcdef005;0/0/4;1000000000;Equipo005-0/0/4;up;down
Equipo005;Sitio001;mexico;Cisco;ASR1;cisco.asr1.1;abcdef005;0/0/5;1000000000;Equipo005-0/0/5;down;up
Equipo005;Sitio001;mexico;Cisco;ASR1;cisco.asr1.1;abcdef005;0/0/6;1000000000;Equipo005-0/0/6;up;up
Equipo005;Sitio001;mexico;Cisco;ASR1;cisco.asr1.1;abcdef005;0/0/7;1000000000;Equipo005-0/0/7;up;down
Equipo007;Sitio001;mexico;Nokia;7450;nokia.74.1;abcdef007;0/0;10000000000;Equipo007-0/0;down;up
Equipo007;Sitio001;mexico;Nokia;7450;nokia.74.1;abcdef007;0/1;10000000000;Equipo007-0/1;down;down
Equipo007;Sitio001;mexico;Nokia;7450;nokia.74.1;abcdef007;0/2;10000000000;Equipo007-0/2;up;up
Equipo007;Sitio001;mexico;Nokia;7450;nokia.74.1;abcdef007;0/3;10000000000;Equipo007-0/3;up;up
Equipo007;Sitio001;mexico;Nokia;7450;nokia.74.1;abcdef007;0/4;10000000000;Equipo007-0/4;up;up
Equipo007;Sitio001;mexico;Nokia;7450;nokia.74.1;abcdef007;0/5;10000000000;Equipo007-0/5;up;down
Equipo007;Sitio001;mexico;Nokia;7450;nokia.74.1;abcdef007;0/6;10000000000;Equipo007-0/6;down;up
Equipo007;Sitio001;mexico;Nokia;7450;nokia.74.1;abcdef007;0/7;10000000000;Equipo007-0/7;up;up
Equipo007;Sitio001;mexico;Nokia;7450;nokia.74.1;abcdef007;0/8;10000000000;Equipo007-0/8;up;down
Equipo007;Sitio001;mexico;Nokia;7450;nokia.74.1;abcdef007;0/9;10000000000;Equipo007-0/9;down;up
Equipo007;Sitio001;mexico;Nokia;7450;nokia.74.1;abcdef007;0/10;10000000000;Equipo007-0/10;down;down
Equipo007;Sitio001;mexico;Nokia;7450;nokia.74.1;abcdef007;0/11;10000000000;Equipo007-0/11;up;up
Equipo008;Sitio001;mexico;Cisco;3400;cisco.34.1;abcdef008;0/0/0;1000000000;Equipo008-0/0/0;up;up
Equipo008;Sitio001;mexico;Cisco;3400;cisco.34.1;abcdef008;0/0/1;1000000000;Equipo008-0/0/1;up;up
Equipo008;Sitio001;mexico;Cisco;3400;cisco.34.1;abcdef008;0/0/2;1000000000;Equipo008-0/0/2;up;down
Equipo008;Sitio001;mexico;Cisco;3400;cisco.34.1;abcdef008;0/0/3;1000000000;Equipo008-0/0/3;down;up
Equipo008;Sitio001;mexico;Cisco;3400;cisco.34.1;abcdef008;0/0/4;1000000000;Equipo008-0/0/4;up;up
Equipo008;Sitio001;mexico;Cisco;3400;cisco.34.1;abcdef008;0/0/5;1000000000;Equipo008-0/0/5;up;down
Equipo008;Sitio001;mexico;Cisco;3400;cisco.34.1;abcdef008;0/0/6;1000000000;Equipo008-0/0/6;down;up
Equipo008;Sitio001;mexico;Cisco;3400;cisco.34.1;abcdef008;0/0/7;1000000000;Equipo008-0/0/7;down;down
Equipo008;Sitio001;mexico;Cisco;3400;cisco.34.1;abcdef008;0/0/8;1000000000;Equipo008-0/0/8;up;up
Equipo008;Sitio001;mexico;Cisco;3400;cisco.34.1;abcdef008;0/0/9;1000000000;Equipo008-0/0/9;up;up
Equipo008;Sitio001;mexico;Cisco;3400;cisco.34.1;abcdef008;0/0/10;1000000000;Equipo008-0/0/10;up;up
Equipo008;Sitio001;mexico;Cisco;3400;cisco.34.1;abcdef008;0/0/11;1000000000;Equipo008-0/0/11;up;down
Equipo008;Sitio001;mexico;Cisco;3400;cisco.34.1;abcdef008;0/0/12;1000000000;Equipo008-0/0/12;down;up
Equipo008;Sitio001;mexico;Cisco;3400;cisco.34.1;abcdef008;0/0/13;1000000000;Equipo008-0/0/13;up;up
Equipo008;Sitio001;mexico;Cisco;3400;cisco.34.1;abcdef008;0/0/14;1000000000;Equipo008-0/0/14;up;down
Equipo008;Sitio001;mexico;Cisco;3400;cisco.34.1;abcdef008;0/0/15;1000000000;Equipo008-0/0/15;down;up
Equipo008;Sitio001;mexico;Cisco;3400;cisco.34.1;abcdef008;0/0/16;1000000000;Equipo008-0/0/16;down;down
Equipo008;Sitio001;mexico;Cisco;3400;cisco.34.1;abcdef008;0/0/17;1000000000;Equipo008-0/0/17;up;up
Equipo008;Sitio001;mexico;Cisco;3400;cisco.34.1;abcdef008;0/0/18;1000000000;Equipo008-0/0/18;up;up
Equipo008;Sitio001;mexico;Cisco;3400;cisco.34.1;abcdef008;0/0/19;1000000000;Equipo008-0/0/19;up;up
Equipo008;Sitio001;mexico;Cisco;3400;cisco.34.1;abcdef008;0/0/20;1000000000;Equipo008-0/0/20;up;down
Equipo008;Sitio001;mexico;Cisco;3400;cisco.34.1;abcdef008;0/0/21;1000000000;Equipo008-0/0/21;down;up
Equipo008;Sitio001;mexico;Cisco;3400;cisco.34.1;abcdef008;0/0/22;10000000000;Equipo008-0/0/22;up;up
Equipo008;Sitio001;mexico;Cisco;3400;cisco.34.1;abcdef008;0/0/23;10000000000;Equipo008-0/0/23;up;down
Equipo009;Sitio001;mexico;Cisco;3400;cisco.34.4;abcdef009;0/0/0;1000000000;Equipo009-0/0/0;down;up
Equipo009;Sitio001;mexico;Cisco;3400;cisco.34.4;abcdef009;0/0/1;1000000000;Equipo009-0/0/1;down;down
Equipo009;Sitio001;mexico;Cisco;3400;cisco.34.4;abcdef009;0/0/2;1000000000;Equipo009-0/0/2;up;up
Equipo009;Sitio001;mexico;Cisco;3400;cisco.34.4;abcdef009;0/0/3;1000000000;Equipo009-0/0/3;up;up
Equipo009;Sitio001;mexico;Cisco;3400;cisco.34.4;abcdef009;0/0/4;1000000000;Equipo009-0/0/4;up;up
Equipo009;Sitio001;mexico;Cisco;3400;cisco.34.4;abcdef009;0/0/5;1000000000;Equipo009-0/0/5;up;down
Equipo009;Sitio001;mexico;Cisco;3400;cisco.34.4;abcdef009;0/0/6;1000000000;Equipo009-0/0/6;down;up
Equipo009;Sitio001;mexico;Cisco;3400;cisco.34.4;abcdef009;0/0/7;1000000000;Equipo009-0/0/7;up;up
Equipo009;Sitio001;mexico;Cisco;3400;cisco.34.4;abcdef009;0/0/8;1000000000;Equipo009-0/0/8;up;down
Equipo009;Sitio001;mexico;Cisco;3400;cisco.34.4;abcdef009;0/0/9;1000000000;Equipo009-0/0/9;down;up
Equipo009;Sitio001;mexico;Cisco;3400;cisco.34.4;abcdef009;0/0/10;1000000000;Equipo009-0/0/10;down;down
Equipo009;Sitio001;mexico;Cisco;3400;cisco.34.4;abcdef009;0/0/11;1000000000;Equipo009-0/0/11;up;up
Equipo009;Sitio001;mexico;Cisco;3400;cisco.34.4;abcdef009;0/0/12;1000000000;Equipo009-0/0/12;up;up
Equipo009;Sitio001;mexico;Cisco;3400;cisco.34.4;abcdef009;0/0/13;1000000000;Equipo009-0/0/13;up;up
Equipo009;Sitio001;mexico;Cisco;3400;cisco.34.4;abcdef009;0/0/14;1000000000;Equipo009-0/0/14;up;down
Equipo009;Sitio001;mexico;Cisco;3400;cisco.34.4;abcdef009;0/0/15;1000000000;Equipo009-0/0/15;down;up
Equipo009;Sitio001;mexico;Cisco;3400;cisco.34.4;abcdef009;0/0/16;1000000000;Equipo009-0/0/16;up;up
Equipo009;Sitio001;mexico;Cisco;3400;cisco.34.4;abcdef009;0/0/17;1000000000;Equipo009-0/0/17;up;down
Equipo009;Sitio001;mexico;Cisco;3400;cisco.34.4;abcdef009;0/0/18;1000000000;Equipo009-0/0/18;down;up
Equipo009;Sitio001;mexico;Cisco;3400;cisco.34.4;abcdef009;0/0/19;1000000000;Equipo009-0/0/19;down;down
Equipo009;Sitio001;mexico;Cisco;3400;cisco.34.4;abcdef009;0/0/20;1000000000;Equipo009-0/0/20;up;up
Equipo009;Sitio001;mexico;Cisco;3400;cisco.34.4;abcdef009;0/0/21;1000000000;Equipo009-0/0/21;up;up
Equipo009;Sitio001;mexico;Cisco;3400;cisco.34.4;abcdef009;0/0/22;10000000000;Equipo009-0/0/22;up;up
Equipo009;Sitio001;mexico;Cisco;3400;cisco.34.4;abcdef009;0/0/23;10000000000;Equipo009-0/0/23;up;down
Equipo010;Sitio001;mexico;Cisco;3400;cisco.34.2;abcdef010;0/0/0;1000000000;Equipo010-0/0/0;down;up
Equipo010;Sitio001;mexico;Cisco;3400;cisco.34.2;abcdef010;0/0/1;1000000000;Equipo010-0/0/1;up;up
Equipo010;Sitio001;mexico;Cisco;3400;cisco.34.2;abcdef010;0/0/2;1000000000;Equipo010-0/0/2;up;down
Equipo010;Sitio001;mexico;Cisco;3400;cisco.34.2;abcdef010;0/0/3;1000000000;Equipo010-0/0/3;down;up
Equipo010;Sitio001;mexico;Cisco;3400;cisco.34.2;abcdef010;0/0/4;1000000000;Equipo010-0/0/4;down;down
Equipo010;Sitio001;mexico;Cisco;3400;cisco.34.2;abcdef010;0/0/5;1000000000;Equipo010-0/0/5;up;up
Equipo010;Sitio001;mexico;Cisco;3400;cisco.34.2;abcdef010;0/0/6;1000000000;Equipo010-0/0/6;up;up
Equipo010;Sitio001;mexico;Cisco;3400;cisco.34.2;abcdef010;0/0/7;1000000000;Equipo010-0/0/7;up;up
Equipo010;Sitio001;mexico;Cisco;3400;cisco.34.2;abcdef010;0/0/8;1000000000;Equipo010-0/0/8;up;down
Equipo010;Sitio001;mexico;Cisco;3400;cisco.34.2;abcdef010;0/0/9;1000000000;Equipo010-0/0/9;down;up
Equipo010;Sitio001;mexico;Cisco;3400;cisco.34.2;abcdef010;0/0/10;1000000000;Equipo010-0/0/10;up;up
Equipo010;Sitio001;mexico;Cisco;3400;cisco.34.2;abcdef010;0/0/11;1000000000;Equipo010-0/0/11;up;down
Equipo010;Sitio001;mexico;Cisco;3400;cisco.34.2;abcdef010;0/0/12;1000000000;Equipo010-0/0/12;down;up
Equipo010;Sitio001;mexico;Cisco;3400;cisco.34.2;abcdef010;0/0/13;1000000000;Equipo010-0/0/13;down;down
Equipo010;Sitio001;mexico;Cisco;3400;cisco.34.2;abcdef010;0/0/14;1000000000;Equipo010-0/0/14;up;up
Equipo010;Sitio001;mexico;Cisco;3400;cisco.34.2;abcdef010;0/0/15;1000000000;Equipo010-0/0/15;up;up
Equipo010;Sitio001;mexico;Cisco;3400;cisco.34.2;abcdef010;0/0/16;1000000000;Equipo010-0/0/16;up;up
Equipo010;Sitio001;mexico;Cisco;3400;cisco.34.2;abcdef010;0/0/17;1000000000;Equipo010-0/0/17;up;down
Equipo010;Sitio001;mexico;Cisco;3400;cisco.34.2;abcdef010;0/0/18;1000000000;Equipo010-0/0/18;down;up
Equipo010;Sitio001;mexico;Cisco;3400;cisco.34.2;abcdef010;0/0/19;1000000000;Equipo010-0/0/19;up;up
Equipo010;Sitio001;mexico;Cisco;3400;cisco.34.2;abcdef010;0/0/20;1000000000;Equipo010-0/0/20;up;down
Equipo010;Sitio001;mexico;Cisco;3400;cisco.34.2;abcdef010;0/0/21;1000000000;Equipo010-0/0/21;down;up
Equipo010;Sitio001;mexico;Cisco;3400;cisco.34.2;abcdef010;0/0/22;10000000000;Equipo010-0/0/22;down;down
Equipo010;Sitio001;mexico;Cisco;3400;cisco.34.2;abcdef010;0/0/23;10000000000;Equipo010-0/0/23;up;up
Equipo011;Sitio002;mexico;Cisco;3400;cisco.34.1;abcdef011;0/0/0;1000000000;Equipo011-0/0/0;up;up
Equipo011;Sitio002;mexico;Cisco;3400;cisco.34.1;abcdef011;0/0/1;1000000000;Equipo011-0/0/1;up;up
Equipo011;Sitio002;mexico;Cisco;3400;cisco.34.1;abcdef011;0/0/2;1000000000;Equipo011-0/0/2;up;down
Equipo011;Sitio002;mexico;Cisco;3400;cisco.34.1;abcdef011;0/0/3;1000000000;Equipo011-0/0/3;down;up
Equipo011;Sitio002;mexico;Cisco;3400;cisco.34.1;abcdef011;0/0/4;1000000000;Equipo011-0/0/4;up;up
Equipo011;Sitio002;mexico;Cisco;3400;cisco.34.1;abcdef011;0/0/5;1000000000;Equipo011-0/0/5;up;down
Equipo011;Sitio002;mexico;Cisco;3400;cisco.34.1;abcdef011;0/0/6;1000000000;Equipo011-0/0/6;down;up
Equipo011;Sitio002;mexico;Cisco;3400;cisco.34.1;abcdef011;0/0/7;1000000000;Equipo011-0/0/7;down;down
Equipo011;Sitio002;mexico;Cisco;3400;cisco.34.1;abcdef011;0/0/8;1000000000;Equipo011-0/0/8;up;up
Equipo011;Sitio002;mexico;Cisco;3400;cisco.34.1;abcdef011;0/0/9;1000000000;Equipo011-0/0/9;up;up
Equipo011;Sitio002;mexico;Cisco;3400;cisco.34.1;abcdef011;0/0/10;1000000000;Equipo011-0/0/10;up;up
Equipo011;Sitio002;mexico;Cisco;3400;cisco.34.1;abcdef011;0/0/11;1000000000;Equipo011-0/0/11;up;down
Equipo011;Sitio002;mexico;Cisco;3400;cisco.34.1;abcdef011;0/0/12;1000000000;Equipo011-0/0/12;down;up
Equipo011;Sitio002;mexico;Cisco;3400;cisco.34.1;abcdef011;0/0/13;1000000000;Equipo011-0/0/13;up;up
Equipo011;Sitio002;mexico;Cisco;3400;cisco.34.1;abcdef011;0/0/14;1000000000;Equipo011-0/0/14;up;down
Equipo011;Sitio002;mexico;Cisco;3400;cisco.34.1;abcdef011;0/0/15;1000000000;Equipo011-0/0/15;down;up
Equipo011;Sitio002;mexico;Cisco;3400;cisco.34.1;abcdef011;0/0/16;1000000000;Equipo011-0/0/16;down;down
Equipo011;Sitio002;mexico;Cisco;3400;cisco.34.1;abcdef011;0/0/17;1000000000;Equipo011-0/0/17;up;up
Equipo011;Sitio002;mexico;Cisco;3400;cisco.34.1;abcdef011;0/0/18;1000000000;Equipo011-0/0/18;up;up
Equipo011;Sitio002;mexico;Cisco;3400;cisco.34.1;abcdef011;0/0/19;1000000000;Equipo011-0/0/19;up;up
Equipo011;Sitio002;mexico;Cisco;3400;cisco.34.1;abcdef011;0/0/20;1000000000;Equipo011-0/0/20;up;down
Equipo011;Sitio002;mexico;Cisco;3400;cisco.34.1;abcdef011;0/0/21;1000000000;Equipo011-0/0/21;down;up
Equipo011;Sitio002;mexico;Cisco;3400;cisco.34.1;abcdef011;0/0/22;10000000000;Equipo011-0/0/22;up;up
Equipo011;Sitio002;mexico;Cisco;3400;cisco.34.1;abcdef011;0/0/23;10000000000;Equipo011-0/0/23;up;down
Equipo012;Sitio002;mexico;Cisco;3400;cisco.34.4;abcdef012;0/0/0;1000000000;Equipo012-0/0/0;down;up
Equipo012;Sitio002;mexico;Cisco;3400;cisco.34.4;abcdef012;0/0/1;1000000000;Equipo012-0/0/1;down;down
Equipo012;Sitio002;mexico;Cisco;3400;cisco.34.4;abcdef012;0/0/2;1000000000;Equipo012-0/0/2;up;up
Equipo012;Sitio002;mexico;Cisco;3400;cisco.34.4;abcdef012;0/0/3;1000000000;Equipo012-0/0/3;up;up
Equipo012;Sitio002;mexico;Cisco;3400;cisco.34.4;abcdef012;0/0/4;1000000000;Equipo012-0/0/4;up;up
Equipo012;Sitio002;mexico;Cisco;3400;cisco.34.4;abcdef012;0/0/5;1000000000;Equipo012-0/0/5;up;down
Equipo012;Sitio002;mexico;Cisco;3400;cisco.34.4;abcdef012;0/0/6;1000000000;Equipo012-0/0/6;down;up
Equipo012;Sitio002;mexico;Cisco;3400;cisco.34.4;abcdef012;0/0/7;1000000000;Equipo012-0/0/7;up;up
Equipo012;Sitio002;mexico;Cisco;3400;cisco.34.4;abcdef012;0/0/8;1000000000;Equipo012-0/0/8;up;down
Equipo012;Sitio002;mexico;Cisco;3400;cisco.34.4;abcdef012;0/0/9;1000000000;Equipo012-0/0/9;down;up
Equipo012;Sitio002;mexico;Cisco;3400;cisco.34.4;abcdef012;0/0/10;1000000000;Equipo012-0/0/10;down;down
Equipo012;Sitio002;mexico;Cisco;3400;cisco.34.4;abcdef012;0/0/11;1000000000;Equipo012-0/0/11;up;up
